# BVec Raw Data (Entire Vector): 278528 elements
# Format: index,byte_value,hex_value,as_int8,interpretation
1051,62,0x3e,62,scale_factor_byte
1052,128,0x80,-128,scale_factor_byte
1053,62,0x3e,62,scale_factor_byte
1054,0,0x0,0,scale_factor_byte
1055,62,0x3e,62,scale_factor_byte
1056,128,0x80,-128,scale_factor_byte
1057,63,0x3f,63,scale_factor_byte
1058,0,0x0,0,scale_factor_byte
1059,63,0x3f,63,scale_factor_byte
1060,128,0x80,-128,scale_factor_byte
1061,63,0x3f,63,scale_factor_byte
1062,0,0x0,0,scale_factor_byte
1063,63,0x3f,63,scale_factor_byte
1064,128,0x80,-128,scale_factor_byte
1065,63,0x3f,63,scale_factor_byte
1066,0,0x0,0,scale_factor_byte
1067,63,0x3f,63,scale_factor_byte
1068,128,0x80,-128,scale_factor_byte
1069,63,0x3f,63,scale_factor_byte
1070,0,0x0,0,scale_factor_byte
1071,63,0x3f,63,scale_factor_byte
1072,128,0x80,-128,scale_factor_byte
1073,63,0x3f,63,scale_factor_byte
1074,0,0x0,0,scale_factor_byte
1075,63,0x3f,63,scale_factor_byte
1076,128,0x80,-128,scale_factor_byte
1077,63,0x3f,63,scale_factor_byte
1078,0,0x0,0,scale_factor_byte
1079,63,0x3f,63,scale_factor_byte
1080,128,0x80,-128,scale_factor_byte
1081,63,0x3f,63,scale_factor_byte
1082,0,0x0,0,scale_factor_byte
1083,63,0x3f,63,scale_factor_byte
1084,128,0x80,-128,scale_factor_byte
1085,63,0x3f,63,scale_factor_byte
1086,0,0x0,0,scale_factor_byte
1087,63,0x3f,63,scale_factor_byte
1088,4,0x4,4,weight
1089,4,0x4,4,weight
1090,4,0x4,4,weight
1091,4,0x4,4,weight
1092,4,0x4,4,weight
1093,4,0x4,4,weight
1094,4,0x4,4,weight
1095,4,0x4,4,weight
1096,8,0x8,8,weight
1097,8,0x8,8,weight
1098,8,0x8,8,weight
1099,8,0x8,8,weight
1100,8,0x8,8,weight
1101,8,0x8,8,weight
1102,8,0x8,8,weight
1103,8,0x8,8,weight
1104,4,0x4,4,weight
1105,4,0x4,4,weight
1106,4,0x4,4,weight
1107,4,0x4,4,weight
1108,4,0x4,4,weight
1109,4,0x4,4,weight
1110,4,0x4,4,weight
1111,4,0x4,4,weight
1112,8,0x8,8,weight
1113,8,0x8,8,weight
1114,8,0x8,8,weight
1115,8,0x8,8,weight
1116,8,0x8,8,weight
1117,8,0x8,8,weight
1118,8,0x8,8,weight
1119,8,0x8,8,weight
1120,4,0x4,4,weight
1121,4,0x4,4,weight
1122,4,0x4,4,weight
1123,4,0x4,4,weight
1124,4,0x4,4,weight
1125,4,0x4,4,weight
1126,4,0x4,4,weight
1127,4,0x4,4,weight
1128,8,0x8,8,weight
1129,8,0x8,8,weight
1130,8,0x8,8,weight
1131,8,0x8,8,weight
1132,8,0x8,8,weight
1133,8,0x8,8,weight
1134,8,0x8,8,weight
1135,8,0x8,8,weight
1136,4,0x4,4,weight
1137,4,0x4,4,weight
1138,4,0x4,4,weight
1139,4,0x4,4,weight
1140,4,0x4,4,weight
1141,4,0x4,4,weight
1142,4,0x4,4,weight
1143,4,0x4,4,weight
1144,8,0x8,8,weight
1145,8,0x8,8,weight
1146,8,0x8,8,weight
1147,8,0x8,8,weight
1148,8,0x8,8,weight
1149,8,0x8,8,weight
1150,8,0x8,8,weight
1151,8,0x8,8,weight
1152,4,0x4,4,weight
1153,4,0x4,4,weight
1154,4,0x4,4,weight
1155,4,0x4,4,weight
1156,4,0x4,4,weight
1157,4,0x4,4,weight
1158,4,0x4,4,weight
1159,4,0x4,4,weight
1160,8,0x8,8,weight
1161,8,0x8,8,weight
1162,8,0x8,8,weight
1163,8,0x8,8,weight
1164,8,0x8,8,weight
1165,8,0x8,8,weight
1166,8,0x8,8,weight
1167,8,0x8,8,weight
1168,4,0x4,4,weight
1169,4,0x4,4,weight
1170,4,0x4,4,weight
1171,4,0x4,4,weight
1172,4,0x4,4,weight
1173,4,0x4,4,weight
1174,4,0x4,4,weight
1175,4,0x4,4,weight
1176,8,0x8,8,weight
1177,8,0x8,8,weight
1178,8,0x8,8,weight
1179,8,0x8,8,weight
1180,8,0x8,8,weight
1181,8,0x8,8,weight
1182,8,0x8,8,weight
1183,8,0x8,8,weight
1184,4,0x4,4,weight
1185,4,0x4,4,weight
1186,4,0x4,4,weight
1187,4,0x4,4,weight
1188,4,0x4,4,weight
1189,4,0x4,4,weight
1190,4,0x4,4,weight
1191,4,0x4,4,weight
1192,8,0x8,8,weight
1193,8,0x8,8,weight
1194,8,0x8,8,weight
1195,8,0x8,8,weight
1196,8,0x8,8,weight
1197,8,0x8,8,weight
1198,8,0x8,8,weight
1199,8,0x8,8,weight
1200,4,0x4,4,weight
1201,4,0x4,4,weight
1202,4,0x4,4,weight
1203,4,0x4,4,weight
1204,4,0x4,4,weight
1205,4,0x4,4,weight
1206,4,0x4,4,weight
1207,4,0x4,4,weight
1208,8,0x8,8,weight
1209,8,0x8,8,weight
1210,8,0x8,8,weight
1211,8,0x8,8,weight
1212,8,0x8,8,weight
1213,8,0x8,8,weight
1214,8,0x8,8,weight
1215,8,0x8,8,weight
1216,4,0x4,4,weight
1217,4,0x4,4,weight
1218,4,0x4,4,weight
1219,4,0x4,4,weight
1220,4,0x4,4,weight
1221,4,0x4,4,weight
1222,4,0x4,4,weight
1223,4,0x4,4,weight
1224,8,0x8,8,weight
1225,8,0x8,8,weight
1226,8,0x8,8,weight
1227,8,0x8,8,weight
1228,8,0x8,8,weight
1229,8,0x8,8,weight
1230,8,0x8,8,weight
1231,8,0x8,8,weight
1232,4,0x4,4,weight
1233,4,0x4,4,weight
1234,4,0x4,4,weight
1235,4,0x4,4,weight
1236,4,0x4,4,weight
1237,4,0x4,4,weight
1238,4,0x4,4,weight
1239,4,0x4,4,weight
1240,8,0x8,8,weight
1241,8,0x8,8,weight
1242,8,0x8,8,weight
1243,8,0x8,8,weight
1244,8,0x8,8,weight
1245,8,0x8,8,weight
1246,8,0x8,8,weight
1247,8,0x8,8,weight
1248,4,0x4,4,weight
1249,4,0x4,4,weight
1250,4,0x4,4,weight
1251,4,0x4,4,weight
1252,4,0x4,4,weight
1253,4,0x4,4,weight
1254,4,0x4,4,weight
1255,4,0x4,4,weight
1256,8,0x8,8,weight
1257,8,0x8,8,weight
1258,8,0x8,8,weight
1259,8,0x8,8,weight
1260,8,0x8,8,weight
1261,8,0x8,8,weight
1262,8,0x8,8,weight
1263,8,0x8,8,weight
1264,4,0x4,4,weight
1265,4,0x4,4,weight
1266,4,0x4,4,weight
1267,4,0x4,4,weight
1268,4,0x4,4,weight
1269,4,0x4,4,weight
1270,4,0x4,4,weight
1271,4,0x4,4,weight
1272,8,0x8,8,weight
1273,8,0x8,8,weight
1274,8,0x8,8,weight
1275,8,0x8,8,weight
1276,8,0x8,8,weight
1277,8,0x8,8,weight
1278,8,0x8,8,weight
1279,8,0x8,8,weight
1280,4,0x4,4,weight
1281,4,0x4,4,weight
1282,4,0x4,4,weight
1283,4,0x4,4,weight
1284,4,0x4,4,weight
1285,4,0x4,4,weight
1286,4,0x4,4,weight
1287,4,0x4,4,weight
1288,8,0x8,8,weight
1289,8,0x8,8,weight
1290,8,0x8,8,weight
1291,8,0x8,8,weight
1292,8,0x8,8,weight
1293,8,0x8,8,weight
1294,8,0x8,8,weight
1295,8,0x8,8,weight
1296,4,0x4,4,weight
1297,4,0x4,4,weight
1298,4,0x4,4,weight
1299,4,0x4,4,weight
1300,4,0x4,4,weight
1301,4,0x4,4,weight
1302,4,0x4,4,weight
1303,4,0x4,4,weight
1304,8,0x8,8,weight
1305,8,0x8,8,weight
1306,8,0x8,8,weight
1307,8,0x8,8,weight
1308,8,0x8,8,weight
1309,8,0x8,8,weight
1310,8,0x8,8,weight
1311,8,0x8,8,weight
1312,4,0x4,4,weight
1313,4,0x4,4,weight
1314,4,0x4,4,weight
1315,4,0x4,4,weight
1316,4,0x4,4,weight
1317,4,0x4,4,weight
1318,4,0x4,4,weight
1319,4,0x4,4,weight
1320,8,0x8,8,weight
1321,8,0x8,8,weight
1322,8,0x8,8,weight
1323,8,0x8,8,weight
1324,8,0x8,8,weight
1325,8,0x8,8,weight
1326,8,0x8,8,weight
1327,8,0x8,8,weight
1328,4,0x4,4,weight
1329,4,0x4,4,weight
1330,4,0x4,4,weight
1331,4,0x4,4,weight
1332,4,0x4,4,weight
1333,4,0x4,4,weight
1334,4,0x4,4,weight
1335,4,0x4,4,weight
1336,8,0x8,8,weight
1337,8,0x8,8,weight
1338,8,0x8,8,weight
1339,8,0x8,8,weight
1340,8,0x8,8,weight
1341,8,0x8,8,weight
1342,8,0x8,8,weight
1343,8,0x8,8,weight
1344,4,0x4,4,weight
1345,4,0x4,4,weight
1346,4,0x4,4,weight
1347,4,0x4,4,weight
1348,4,0x4,4,weight
1349,4,0x4,4,weight
1350,4,0x4,4,weight
1351,4,0x4,4,weight
1352,8,0x8,8,weight
1353,8,0x8,8,weight
1354,8,0x8,8,weight
1355,8,0x8,8,weight
1356,8,0x8,8,weight
1357,8,0x8,8,weight
1358,8,0x8,8,weight
1359,8,0x8,8,weight
1360,4,0x4,4,weight
1361,4,0x4,4,weight
1362,4,0x4,4,weight
1363,4,0x4,4,weight
1364,4,0x4,4,weight
1365,4,0x4,4,weight
1366,4,0x4,4,weight
1367,4,0x4,4,weight
1368,8,0x8,8,weight
1369,8,0x8,8,weight
1370,8,0x8,8,weight
1371,8,0x8,8,weight
1372,8,0x8,8,weight
1373,8,0x8,8,weight
1374,8,0x8,8,weight
1375,8,0x8,8,weight
1376,4,0x4,4,weight
1377,4,0x4,4,weight
1378,4,0x4,4,weight
1379,4,0x4,4,weight
1380,4,0x4,4,weight
1381,4,0x4,4,weight
1382,4,0x4,4,weight
1383,4,0x4,4,weight
1384,8,0x8,8,weight
1385,8,0x8,8,weight
1386,8,0x8,8,weight
1387,8,0x8,8,weight
1388,8,0x8,8,weight
1389,8,0x8,8,weight
1390,8,0x8,8,weight
1391,8,0x8,8,weight
1392,4,0x4,4,weight
1393,4,0x4,4,weight
1394,4,0x4,4,weight
1395,4,0x4,4,weight
1396,4,0x4,4,weight
1397,4,0x4,4,weight
1398,4,0x4,4,weight
1399,4,0x4,4,weight
1400,8,0x8,8,weight
1401,8,0x8,8,weight
1402,8,0x8,8,weight
1403,8,0x8,8,weight
1404,8,0x8,8,weight
1405,8,0x8,8,weight
1406,8,0x8,8,weight
1407,8,0x8,8,weight
1408,4,0x4,4,weight
1409,4,0x4,4,weight
1410,4,0x4,4,weight
1411,4,0x4,4,weight
1412,4,0x4,4,weight
1413,4,0x4,4,weight
1414,4,0x4,4,weight
1415,4,0x4,4,weight
1416,8,0x8,8,weight
1417,8,0x8,8,weight
1418,8,0x8,8,weight
1419,8,0x8,8,weight
1420,8,0x8,8,weight
1421,8,0x8,8,weight
1422,8,0x8,8,weight
1423,8,0x8,8,weight
1424,4,0x4,4,weight
1425,4,0x4,4,weight
1426,4,0x4,4,weight
1427,4,0x4,4,weight
1428,4,0x4,4,weight
1429,4,0x4,4,weight
1430,4,0x4,4,weight
1431,4,0x4,4,weight
1432,8,0x8,8,weight
1433,8,0x8,8,weight
1434,8,0x8,8,weight
1435,8,0x8,8,weight
1436,8,0x8,8,weight
1437,8,0x8,8,weight
1438,8,0x8,8,weight
1439,8,0x8,8,weight
1440,4,0x4,4,weight
1441,4,0x4,4,weight
1442,4,0x4,4,weight
1443,4,0x4,4,weight
1444,4,0x4,4,weight
1445,4,0x4,4,weight
1446,4,0x4,4,weight
1447,4,0x4,4,weight
1448,8,0x8,8,weight
1449,8,0x8,8,weight
1450,8,0x8,8,weight
1451,8,0x8,8,weight
1452,8,0x8,8,weight
1453,8,0x8,8,weight
1454,8,0x8,8,weight
1455,8,0x8,8,weight
1456,4,0x4,4,weight
1457,4,0x4,4,weight
1458,4,0x4,4,weight
1459,4,0x4,4,weight
1460,4,0x4,4,weight
1461,4,0x4,4,weight
1462,4,0x4,4,weight
1463,4,0x4,4,weight
1464,8,0x8,8,weight
1465,8,0x8,8,weight
1466,8,0x8,8,weight
1467,8,0x8,8,weight
1468,8,0x8,8,weight
1469,8,0x8,8,weight
1470,8,0x8,8,weight
1471,8,0x8,8,weight
1472,4,0x4,4,weight
1473,4,0x4,4,weight
1474,4,0x4,4,weight
1475,4,0x4,4,weight
1476,4,0x4,4,weight
1477,4,0x4,4,weight
1478,4,0x4,4,weight
1479,4,0x4,4,weight
1480,8,0x8,8,weight
1481,8,0x8,8,weight
1482,8,0x8,8,weight
1483,8,0x8,8,weight
1484,8,0x8,8,weight
1485,8,0x8,8,weight
1486,8,0x8,8,weight
1487,8,0x8,8,weight
1488,4,0x4,4,weight
1489,4,0x4,4,weight
1490,4,0x4,4,weight
1491,4,0x4,4,weight
1492,4,0x4,4,weight
1493,4,0x4,4,weight
1494,4,0x4,4,weight
1495,4,0x4,4,weight
1496,8,0x8,8,weight
1497,8,0x8,8,weight
1498,8,0x8,8,weight
1499,8,0x8,8,weight
1500,8,0x8,8,weight
1501,8,0x8,8,weight
1502,8,0x8,8,weight
1503,8,0x8,8,weight
1504,4,0x4,4,weight
1505,4,0x4,4,weight
1506,4,0x4,4,weight
1507,4,0x4,4,weight
1508,4,0x4,4,weight
1509,4,0x4,4,weight
1510,4,0x4,4,weight
1511,4,0x4,4,weight
1512,8,0x8,8,weight
1513,8,0x8,8,weight
1514,8,0x8,8,weight
1515,8,0x8,8,weight
1516,8,0x8,8,weight
1517,8,0x8,8,weight
1518,8,0x8,8,weight
1519,8,0x8,8,weight
1520,4,0x4,4,weight
1521,4,0x4,4,weight
1522,4,0x4,4,weight
1523,4,0x4,4,weight
1524,4,0x4,4,weight
1525,4,0x4,4,weight
1526,4,0x4,4,weight
1527,4,0x4,4,weight
1528,8,0x8,8,weight
1529,8,0x8,8,weight
1530,8,0x8,8,weight
1531,8,0x8,8,weight
1532,8,0x8,8,weight
1533,8,0x8,8,weight
1534,8,0x8,8,weight
1535,8,0x8,8,weight
1536,4,0x4,4,weight
1537,4,0x4,4,weight
1538,4,0x4,4,weight
1539,4,0x4,4,weight
1540,4,0x4,4,weight
1541,4,0x4,4,weight
1542,4,0x4,4,weight
1543,4,0x4,4,weight
1544,8,0x8,8,weight
1545,8,0x8,8,weight
1546,8,0x8,8,weight
1547,8,0x8,8,weight
1548,8,0x8,8,weight
1549,8,0x8,8,weight
1550,8,0x8,8,weight
1551,8,0x8,8,weight
1552,4,0x4,4,weight
1553,4,0x4,4,weight
1554,4,0x4,4,weight
1555,4,0x4,4,weight
1556,4,0x4,4,weight
1557,4,0x4,4,weight
1558,4,0x4,4,weight
1559,4,0x4,4,weight
1560,8,0x8,8,weight
1561,8,0x8,8,weight
1562,8,0x8,8,weight
1563,8,0x8,8,weight
1564,8,0x8,8,weight
1565,8,0x8,8,weight
1566,8,0x8,8,weight
1567,8,0x8,8,weight
1568,4,0x4,4,weight
1569,4,0x4,4,weight
1570,4,0x4,4,weight
1571,4,0x4,4,weight
1572,4,0x4,4,weight
1573,4,0x4,4,weight
1574,4,0x4,4,weight
1575,4,0x4,4,weight
1576,8,0x8,8,weight
1577,8,0x8,8,weight
1578,8,0x8,8,weight
1579,8,0x8,8,weight
1580,8,0x8,8,weight
1581,8,0x8,8,weight
1582,8,0x8,8,weight
1583,8,0x8,8,weight
1584,4,0x4,4,weight
1585,4,0x4,4,weight
1586,4,0x4,4,weight
1587,4,0x4,4,weight
1588,4,0x4,4,weight
1589,4,0x4,4,weight
1590,4,0x4,4,weight
1591,4,0x4,4,weight
1592,8,0x8,8,weight
1593,8,0x8,8,weight
1594,8,0x8,8,weight
1595,8,0x8,8,weight
1596,8,0x8,8,weight
1597,8,0x8,8,weight
1598,8,0x8,8,weight
1599,8,0x8,8,weight
1600,1,0x1,1,weight
1601,1,0x1,1,weight
1602,1,0x1,1,weight
1603,1,0x1,1,weight
1604,1,0x1,1,weight
1605,1,0x1,1,weight
1606,1,0x1,1,weight
1607,1,0x1,1,weight
1608,2,0x2,2,weight
1609,2,0x2,2,weight
1610,2,0x2,2,weight
1611,2,0x2,2,weight
1612,2,0x2,2,weight
1613,2,0x2,2,weight
1614,2,0x2,2,weight
1615,2,0x2,2,weight
1616,1,0x1,1,weight
1617,1,0x1,1,weight
1618,1,0x1,1,weight
1619,1,0x1,1,weight
1620,1,0x1,1,weight
1621,1,0x1,1,weight
1622,1,0x1,1,weight
1623,1,0x1,1,weight
1624,2,0x2,2,weight
1625,2,0x2,2,weight
1626,2,0x2,2,weight
1627,2,0x2,2,weight
1628,2,0x2,2,weight
1629,2,0x2,2,weight
1630,2,0x2,2,weight
1631,2,0x2,2,weight
1632,1,0x1,1,weight
1633,1,0x1,1,weight
1634,1,0x1,1,weight
1635,1,0x1,1,weight
1636,1,0x1,1,weight
1637,1,0x1,1,weight
1638,1,0x1,1,weight
1639,1,0x1,1,weight
1640,2,0x2,2,weight
1641,2,0x2,2,weight
1642,2,0x2,2,weight
1643,2,0x2,2,weight
1644,2,0x2,2,weight
1645,2,0x2,2,weight
1646,2,0x2,2,weight
1647,2,0x2,2,weight
1648,1,0x1,1,weight
1649,1,0x1,1,weight
1650,1,0x1,1,weight
1651,1,0x1,1,weight
1652,1,0x1,1,weight
1653,1,0x1,1,weight
1654,1,0x1,1,weight
1655,1,0x1,1,weight
1656,2,0x2,2,weight
1657,2,0x2,2,weight
1658,2,0x2,2,weight
1659,2,0x2,2,weight
1660,2,0x2,2,weight
1661,2,0x2,2,weight
1662,2,0x2,2,weight
1663,2,0x2,2,weight
1664,1,0x1,1,weight
1665,1,0x1,1,weight
1666,1,0x1,1,weight
1667,1,0x1,1,weight
1668,1,0x1,1,weight
1669,1,0x1,1,weight
1670,1,0x1,1,weight
1671,1,0x1,1,weight
1672,2,0x2,2,weight
1673,2,0x2,2,weight
1674,2,0x2,2,weight
1675,2,0x2,2,weight
1676,2,0x2,2,weight
1677,2,0x2,2,weight
1678,2,0x2,2,weight
1679,2,0x2,2,weight
1680,1,0x1,1,weight
1681,1,0x1,1,weight
1682,1,0x1,1,weight
1683,1,0x1,1,weight
1684,1,0x1,1,weight
1685,1,0x1,1,weight
1686,1,0x1,1,weight
1687,1,0x1,1,weight
1688,2,0x2,2,weight
1689,2,0x2,2,weight
1690,2,0x2,2,weight
1691,2,0x2,2,weight
1692,2,0x2,2,weight
1693,2,0x2,2,weight
1694,2,0x2,2,weight
1695,2,0x2,2,weight
1696,1,0x1,1,weight
1697,1,0x1,1,weight
1698,1,0x1,1,weight
1699,1,0x1,1,weight
1700,1,0x1,1,weight
1701,1,0x1,1,weight
1702,1,0x1,1,weight
1703,1,0x1,1,weight
1704,2,0x2,2,weight
1705,2,0x2,2,weight
1706,2,0x2,2,weight
1707,2,0x2,2,weight
1708,2,0x2,2,weight
1709,2,0x2,2,weight
1710,2,0x2,2,weight
1711,2,0x2,2,weight
1712,1,0x1,1,weight
1713,1,0x1,1,weight
1714,1,0x1,1,weight
1715,1,0x1,1,weight
1716,1,0x1,1,weight
1717,1,0x1,1,weight
1718,1,0x1,1,weight
1719,1,0x1,1,weight
1720,2,0x2,2,weight
1721,2,0x2,2,weight
1722,2,0x2,2,weight
1723,2,0x2,2,weight
1724,2,0x2,2,weight
1725,2,0x2,2,weight
1726,2,0x2,2,weight
1727,2,0x2,2,weight
1728,1,0x1,1,weight
1729,1,0x1,1,weight
1730,1,0x1,1,weight
1731,1,0x1,1,weight
1732,1,0x1,1,weight
1733,1,0x1,1,weight
1734,1,0x1,1,weight
1735,1,0x1,1,weight
1736,2,0x2,2,weight
1737,2,0x2,2,weight
1738,2,0x2,2,weight
1739,2,0x2,2,weight
1740,2,0x2,2,weight
1741,2,0x2,2,weight
1742,2,0x2,2,weight
1743,2,0x2,2,weight
1744,1,0x1,1,weight
1745,1,0x1,1,weight
1746,1,0x1,1,weight
1747,1,0x1,1,weight
1748,1,0x1,1,weight
1749,1,0x1,1,weight
1750,1,0x1,1,weight
1751,1,0x1,1,weight
1752,2,0x2,2,weight
1753,2,0x2,2,weight
1754,2,0x2,2,weight
1755,2,0x2,2,weight
1756,2,0x2,2,weight
1757,2,0x2,2,weight
1758,2,0x2,2,weight
1759,2,0x2,2,weight
1760,1,0x1,1,weight
1761,1,0x1,1,weight
1762,1,0x1,1,weight
1763,1,0x1,1,weight
1764,1,0x1,1,weight
1765,1,0x1,1,weight
1766,1,0x1,1,weight
1767,1,0x1,1,weight
1768,2,0x2,2,weight
1769,2,0x2,2,weight
1770,2,0x2,2,weight
1771,2,0x2,2,weight
1772,2,0x2,2,weight
1773,2,0x2,2,weight
1774,2,0x2,2,weight
1775,2,0x2,2,weight
1776,1,0x1,1,weight
1777,1,0x1,1,weight
1778,1,0x1,1,weight
1779,1,0x1,1,weight
1780,1,0x1,1,weight
1781,1,0x1,1,weight
1782,1,0x1,1,weight
1783,1,0x1,1,weight
1784,2,0x2,2,weight
1785,2,0x2,2,weight
1786,2,0x2,2,weight
1787,2,0x2,2,weight
1788,2,0x2,2,weight
1789,2,0x2,2,weight
1790,2,0x2,2,weight
1791,2,0x2,2,weight
1792,1,0x1,1,weight
1793,1,0x1,1,weight
1794,1,0x1,1,weight
1795,1,0x1,1,weight
1796,1,0x1,1,weight
1797,1,0x1,1,weight
1798,1,0x1,1,weight
1799,1,0x1,1,weight
1800,2,0x2,2,weight
1801,2,0x2,2,weight
1802,2,0x2,2,weight
1803,2,0x2,2,weight
1804,2,0x2,2,weight
1805,2,0x2,2,weight
1806,2,0x2,2,weight
1807,2,0x2,2,weight
1808,1,0x1,1,weight
1809,1,0x1,1,weight
1810,1,0x1,1,weight
1811,1,0x1,1,weight
1812,1,0x1,1,weight
1813,1,0x1,1,weight
1814,1,0x1,1,weight
1815,1,0x1,1,weight
1816,2,0x2,2,weight
1817,2,0x2,2,weight
1818,2,0x2,2,weight
1819,2,0x2,2,weight
1820,2,0x2,2,weight
1821,2,0x2,2,weight
1822,2,0x2,2,weight
1823,2,0x2,2,weight
1824,1,0x1,1,weight
1825,1,0x1,1,weight
1826,1,0x1,1,weight
1827,1,0x1,1,weight
1828,1,0x1,1,weight
1829,1,0x1,1,weight
1830,1,0x1,1,weight
1831,1,0x1,1,weight
1832,2,0x2,2,weight
1833,2,0x2,2,weight
1834,2,0x2,2,weight
1835,2,0x2,2,weight
1836,2,0x2,2,weight
1837,2,0x2,2,weight
1838,2,0x2,2,weight
1839,2,0x2,2,weight
1840,1,0x1,1,weight
1841,1,0x1,1,weight
1842,1,0x1,1,weight
1843,1,0x1,1,weight
1844,1,0x1,1,weight
1845,1,0x1,1,weight
1846,1,0x1,1,weight
1847,1,0x1,1,weight
1848,2,0x2,2,weight
1849,2,0x2,2,weight
1850,2,0x2,2,weight
1851,2,0x2,2,weight
1852,2,0x2,2,weight
1853,2,0x2,2,weight
1854,2,0x2,2,weight
1855,2,0x2,2,weight
1856,1,0x1,1,weight
1857,1,0x1,1,weight
1858,1,0x1,1,weight
1859,1,0x1,1,weight
1860,1,0x1,1,weight
1861,1,0x1,1,weight
1862,1,0x1,1,weight
1863,1,0x1,1,weight
1864,2,0x2,2,weight
1865,2,0x2,2,weight
1866,2,0x2,2,weight
1867,2,0x2,2,weight
1868,2,0x2,2,weight
1869,2,0x2,2,weight
1870,2,0x2,2,weight
1871,2,0x2,2,weight
1872,1,0x1,1,weight
1873,1,0x1,1,weight
1874,1,0x1,1,weight
1875,1,0x1,1,weight
1876,1,0x1,1,weight
1877,1,0x1,1,weight
1878,1,0x1,1,weight
1879,1,0x1,1,weight
1880,2,0x2,2,weight
1881,2,0x2,2,weight
1882,2,0x2,2,weight
1883,2,0x2,2,weight
1884,2,0x2,2,weight
1885,2,0x2,2,weight
1886,2,0x2,2,weight
1887,2,0x2,2,weight
1888,1,0x1,1,weight
1889,1,0x1,1,weight
1890,1,0x1,1,weight
1891,1,0x1,1,weight
1892,1,0x1,1,weight
1893,1,0x1,1,weight
1894,1,0x1,1,weight
1895,1,0x1,1,weight
1896,2,0x2,2,weight
1897,2,0x2,2,weight
1898,2,0x2,2,weight
1899,2,0x2,2,weight
1900,2,0x2,2,weight
1901,2,0x2,2,weight
1902,2,0x2,2,weight
1903,2,0x2,2,weight
1904,1,0x1,1,weight
1905,1,0x1,1,weight
1906,1,0x1,1,weight
1907,1,0x1,1,weight
1908,1,0x1,1,weight
1909,1,0x1,1,weight
1910,1,0x1,1,weight
1911,1,0x1,1,weight
1912,2,0x2,2,weight
1913,2,0x2,2,weight
1914,2,0x2,2,weight
1915,2,0x2,2,weight
1916,2,0x2,2,weight
1917,2,0x2,2,weight
1918,2,0x2,2,weight
1919,2,0x2,2,weight
1920,1,0x1,1,weight
1921,1,0x1,1,weight
1922,1,0x1,1,weight
1923,1,0x1,1,weight
1924,1,0x1,1,weight
1925,1,0x1,1,weight
1926,1,0x1,1,weight
1927,1,0x1,1,weight
1928,2,0x2,2,weight
1929,2,0x2,2,weight
1930,2,0x2,2,weight
1931,2,0x2,2,weight
1932,2,0x2,2,weight
1933,2,0x2,2,weight
1934,2,0x2,2,weight
1935,2,0x2,2,weight
1936,1,0x1,1,weight
1937,1,0x1,1,weight
1938,1,0x1,1,weight
1939,1,0x1,1,weight
1940,1,0x1,1,weight
1941,1,0x1,1,weight
1942,1,0x1,1,weight
1943,1,0x1,1,weight
1944,2,0x2,2,weight
1945,2,0x2,2,weight
1946,2,0x2,2,weight
1947,2,0x2,2,weight
1948,2,0x2,2,weight
1949,2,0x2,2,weight
1950,2,0x2,2,weight
1951,2,0x2,2,weight
1952,1,0x1,1,weight
1953,1,0x1,1,weight
1954,1,0x1,1,weight
1955,1,0x1,1,weight
1956,1,0x1,1,weight
1957,1,0x1,1,weight
1958,1,0x1,1,weight
1959,1,0x1,1,weight
1960,2,0x2,2,weight
1961,2,0x2,2,weight
1962,2,0x2,2,weight
1963,2,0x2,2,weight
1964,2,0x2,2,weight
1965,2,0x2,2,weight
1966,2,0x2,2,weight
1967,2,0x2,2,weight
1968,1,0x1,1,weight
1969,1,0x1,1,weight
1970,1,0x1,1,weight
1971,1,0x1,1,weight
1972,1,0x1,1,weight
1973,1,0x1,1,weight
1974,1,0x1,1,weight
1975,1,0x1,1,weight
1976,2,0x2,2,weight
1977,2,0x2,2,weight
1978,2,0x2,2,weight
1979,2,0x2,2,weight
1980,2,0x2,2,weight
1981,2,0x2,2,weight
1982,2,0x2,2,weight
1983,2,0x2,2,weight
1984,1,0x1,1,weight
1985,1,0x1,1,weight
1986,1,0x1,1,weight
1987,1,0x1,1,weight
1988,1,0x1,1,weight
1989,1,0x1,1,weight
1990,1,0x1,1,weight
1991,1,0x1,1,weight
1992,2,0x2,2,weight
1993,2,0x2,2,weight
1994,2,0x2,2,weight
1995,2,0x2,2,weight
1996,2,0x2,2,weight
1997,2,0x2,2,weight
1998,2,0x2,2,weight
1999,2,0x2,2,weight
2000,1,0x1,1,weight
2001,1,0x1,1,weight
2002,1,0x1,1,weight
2003,1,0x1,1,weight
2004,1,0x1,1,weight
2005,1,0x1,1,weight
2006,1,0x1,1,weight
2007,1,0x1,1,weight
2008,2,0x2,2,weight
2009,2,0x2,2,weight
2010,2,0x2,2,weight
2011,2,0x2,2,weight
2012,2,0x2,2,weight
2013,2,0x2,2,weight
2014,2,0x2,2,weight
2015,2,0x2,2,weight
2016,1,0x1,1,weight
2017,1,0x1,1,weight
2018,1,0x1,1,weight
2019,1,0x1,1,weight
2020,1,0x1,1,weight
2021,1,0x1,1,weight
2022,1,0x1,1,weight
2023,1,0x1,1,weight
2024,2,0x2,2,weight
2025,2,0x2,2,weight
2026,2,0x2,2,weight
2027,2,0x2,2,weight
2028,2,0x2,2,weight
