# BVec Structured Data (Tile Organization)
# Large tiles: 256
# Each large tile: 1024 weights + 32 scale factors
# Format: tile_type,large_tile_idx,small_tile_idx,element_idx,value
# Large Tile 0 (row=0, col=0)
weight,1,2,61,8
weight,1,2,62,8
weight,1,2,63,8
weight,1,3,0,4
weight,1,3,1,4
weight,1,3,2,4
weight,1,3,3,4
weight,1,3,4,4
weight,1,3,5,4
weight,1,3,6,4
weight,1,3,7,4
weight,1,3,8,8
weight,1,3,9,8
weight,1,3,10,8
weight,1,3,11,8
weight,1,3,12,8
weight,1,3,13,8
weight,1,3,14,8
weight,1,3,15,8
weight,1,3,16,4
weight,1,3,17,4
weight,1,3,18,4
weight,1,3,19,4
weight,1,3,20,4
weight,1,3,21,4
weight,1,3,22,4
weight,1,3,23,4
weight,1,3,24,8
weight,1,3,25,8
weight,1,3,26,8
weight,1,3,27,8
weight,1,3,28,8
weight,1,3,29,8
weight,1,3,30,8
weight,1,3,31,8
weight,1,3,32,4
weight,1,3,33,4
weight,1,3,34,4
weight,1,3,35,4
weight,1,3,36,4
weight,1,3,37,4
weight,1,3,38,4
weight,1,3,39,4
weight,1,3,40,8
weight,1,3,41,8
weight,1,3,42,8
weight,1,3,43,8
weight,1,3,44,8
weight,1,3,45,8
weight,1,3,46,8
weight,1,3,47,8
weight,1,3,48,4
weight,1,3,49,4
weight,1,3,50,4
weight,1,3,51,4
weight,1,3,52,4
weight,1,3,53,4
weight,1,3,54,4
weight,1,3,55,4
weight,1,3,56,8
weight,1,3,57,8
weight,1,3,58,8
weight,1,3,59,8
weight,1,3,60,8
weight,1,3,61,8
weight,1,3,62,8
weight,1,3,63,8
weight,1,4,0,4
weight,1,4,1,4
weight,1,4,2,4
weight,1,4,3,4
weight,1,4,4,4
weight,1,4,5,4
weight,1,4,6,4
weight,1,4,7,4
weight,1,4,8,8
weight,1,4,9,8
weight,1,4,10,8
weight,1,4,11,8
weight,1,4,12,8
weight,1,4,13,8
weight,1,4,14,8
weight,1,4,15,8
weight,1,4,16,4
weight,1,4,17,4
weight,1,4,18,4
weight,1,4,19,4
weight,1,4,20,4
weight,1,4,21,4
weight,1,4,22,4
weight,1,4,23,4
weight,1,4,24,8
weight,1,4,25,8
weight,1,4,26,8
weight,1,4,27,8
weight,1,4,28,8
weight,1,4,29,8
weight,1,4,30,8
weight,1,4,31,8
weight,1,4,32,4
weight,1,4,33,4
weight,1,4,34,4
weight,1,4,35,4
weight,1,4,36,4
weight,1,4,37,4
weight,1,4,38,4
weight,1,4,39,4
weight,1,4,40,8
weight,1,4,41,8
weight,1,4,42,8
weight,1,4,43,8
weight,1,4,44,8
weight,1,4,45,8
weight,1,4,46,8
weight,1,4,47,8
weight,1,4,48,4
weight,1,4,49,4
weight,1,4,50,4
weight,1,4,51,4
weight,1,4,52,4
weight,1,4,53,4
weight,1,4,54,4
weight,1,4,55,4
weight,1,4,56,8
weight,1,4,57,8
weight,1,4,58,8
weight,1,4,59,8
weight,1,4,60,8
weight,1,4,61,8
weight,1,4,62,8
weight,1,4,63,8
weight,1,5,0,4
weight,1,5,1,4
weight,1,5,2,4
weight,1,5,3,4
weight,1,5,4,4
weight,1,5,5,4
weight,1,5,6,4
weight,1,5,7,4
weight,1,5,8,8
weight,1,5,9,8
weight,1,5,10,8
weight,1,5,11,8
weight,1,5,12,8
weight,1,5,13,8
weight,1,5,14,8
weight,1,5,15,8
weight,1,5,16,4
weight,1,5,17,4
weight,1,5,18,4
weight,1,5,19,4
weight,1,5,20,4
weight,1,5,21,4
weight,1,5,22,4
weight,1,5,23,4
weight,1,5,24,8
weight,1,5,25,8
weight,1,5,26,8
weight,1,5,27,8
weight,1,5,28,8
weight,1,5,29,8
weight,1,5,30,8
weight,1,5,31,8
weight,1,5,32,4
weight,1,5,33,4
weight,1,5,34,4
weight,1,5,35,4
weight,1,5,36,4
weight,1,5,37,4
weight,1,5,38,4
weight,1,5,39,4
weight,1,5,40,8
weight,1,5,41,8
weight,1,5,42,8
weight,1,5,43,8
weight,1,5,44,8
weight,1,5,45,8
weight,1,5,46,8
weight,1,5,47,8
weight,1,5,48,4
weight,1,5,49,4
weight,1,5,50,4
weight,1,5,51,4
weight,1,5,52,4
weight,1,5,53,4
weight,1,5,54,4
weight,1,5,55,4
weight,1,5,56,8
weight,1,5,57,8
weight,1,5,58,8
weight,1,5,59,8
weight,1,5,60,8
weight,1,5,61,8
weight,1,5,62,8
weight,1,5,63,8
weight,1,6,0,4
weight,1,6,1,4
weight,1,6,2,4
weight,1,6,3,4
weight,1,6,4,4
weight,1,6,5,4
weight,1,6,6,4
weight,1,6,7,4
weight,1,6,8,8
weight,1,6,9,8
weight,1,6,10,8
weight,1,6,11,8
weight,1,6,12,8
weight,1,6,13,8
weight,1,6,14,8
weight,1,6,15,8
weight,1,6,16,4
weight,1,6,17,4
weight,1,6,18,4
weight,1,6,19,4
weight,1,6,20,4
weight,1,6,21,4
weight,1,6,22,4
weight,1,6,23,4
weight,1,6,24,8
weight,1,6,25,8
weight,1,6,26,8
weight,1,6,27,8
weight,1,6,28,8
weight,1,6,29,8
weight,1,6,30,8
weight,1,6,31,8
weight,1,6,32,4
weight,1,6,33,4
weight,1,6,34,4
weight,1,6,35,4
weight,1,6,36,4
weight,1,6,37,4
weight,1,6,38,4
weight,1,6,39,4
weight,1,6,40,8
weight,1,6,41,8
weight,1,6,42,8
weight,1,6,43,8
weight,1,6,44,8
weight,1,6,45,8
weight,1,6,46,8
weight,1,6,47,8
weight,1,6,48,4
weight,1,6,49,4
weight,1,6,50,4
weight,1,6,51,4
weight,1,6,52,4
weight,1,6,53,4
weight,1,6,54,4
weight,1,6,55,4
weight,1,6,56,8
weight,1,6,57,8
weight,1,6,58,8
weight,1,6,59,8
weight,1,6,60,8
weight,1,6,61,8
weight,1,6,62,8
weight,1,6,63,8
weight,1,7,0,4
weight,1,7,1,4
weight,1,7,2,4
weight,1,7,3,4
weight,1,7,4,4
weight,1,7,5,4
weight,1,7,6,4
weight,1,7,7,4
weight,1,7,8,8
weight,1,7,9,8
weight,1,7,10,8
weight,1,7,11,8
weight,1,7,12,8
weight,1,7,13,8
weight,1,7,14,8
weight,1,7,15,8
weight,1,7,16,4
weight,1,7,17,4
weight,1,7,18,4
weight,1,7,19,4
weight,1,7,20,4
weight,1,7,21,4
weight,1,7,22,4
weight,1,7,23,4
weight,1,7,24,8
weight,1,7,25,8
weight,1,7,26,8
weight,1,7,27,8
weight,1,7,28,8
weight,1,7,29,8
weight,1,7,30,8
weight,1,7,31,8
weight,1,7,32,4
weight,1,7,33,4
weight,1,7,34,4
weight,1,7,35,4
weight,1,7,36,4
weight,1,7,37,4
weight,1,7,38,4
weight,1,7,39,4
weight,1,7,40,8
weight,1,7,41,8
weight,1,7,42,8
weight,1,7,43,8
weight,1,7,44,8
weight,1,7,45,8
weight,1,7,46,8
weight,1,7,47,8
weight,1,7,48,4
weight,1,7,49,4
weight,1,7,50,4
weight,1,7,51,4
weight,1,7,52,4
weight,1,7,53,4
weight,1,7,54,4
weight,1,7,55,4
weight,1,7,56,8
weight,1,7,57,8
weight,1,7,58,8
weight,1,7,59,8
weight,1,7,60,8
weight,1,7,61,8
weight,1,7,62,8
weight,1,7,63,8
weight,1,8,0,1
weight,1,8,1,1
weight,1,8,2,1
weight,1,8,3,1
weight,1,8,4,1
weight,1,8,5,1
weight,1,8,6,1
weight,1,8,7,1
weight,1,8,8,2
weight,1,8,9,2
weight,1,8,10,2
weight,1,8,11,2
weight,1,8,12,2
weight,1,8,13,2
weight,1,8,14,2
weight,1,8,15,2
weight,1,8,16,1
weight,1,8,17,1
weight,1,8,18,1
weight,1,8,19,1
weight,1,8,20,1
weight,1,8,21,1
weight,1,8,22,1
weight,1,8,23,1
weight,1,8,24,2
weight,1,8,25,2
weight,1,8,26,2
weight,1,8,27,2
weight,1,8,28,2
weight,1,8,29,2
weight,1,8,30,2
weight,1,8,31,2
weight,1,8,32,1
weight,1,8,33,1
weight,1,8,34,1
weight,1,8,35,1
weight,1,8,36,1
weight,1,8,37,1
weight,1,8,38,1
weight,1,8,39,1
weight,1,8,40,2
weight,1,8,41,2
weight,1,8,42,2
weight,1,8,43,2
weight,1,8,44,2
weight,1,8,45,2
weight,1,8,46,2
weight,1,8,47,2
weight,1,8,48,1
weight,1,8,49,1
weight,1,8,50,1
weight,1,8,51,1
weight,1,8,52,1
weight,1,8,53,1
weight,1,8,54,1
weight,1,8,55,1
weight,1,8,56,2
weight,1,8,57,2
weight,1,8,58,2
weight,1,8,59,2
weight,1,8,60,2
weight,1,8,61,2
weight,1,8,62,2
weight,1,8,63,2
weight,1,9,0,1
weight,1,9,1,1
weight,1,9,2,1
weight,1,9,3,1
weight,1,9,4,1
weight,1,9,5,1
weight,1,9,6,1
weight,1,9,7,1
weight,1,9,8,2
weight,1,9,9,2
weight,1,9,10,2
weight,1,9,11,2
weight,1,9,12,2
weight,1,9,13,2
weight,1,9,14,2
weight,1,9,15,2
weight,1,9,16,1
weight,1,9,17,1
weight,1,9,18,1
weight,1,9,19,1
weight,1,9,20,1
weight,1,9,21,1
weight,1,9,22,1
weight,1,9,23,1
weight,1,9,24,2
weight,1,9,25,2
weight,1,9,26,2
weight,1,9,27,2
weight,1,9,28,2
weight,1,9,29,2
weight,1,9,30,2
weight,1,9,31,2
weight,1,9,32,1
weight,1,9,33,1
weight,1,9,34,1
weight,1,9,35,1
weight,1,9,36,1
weight,1,9,37,1
weight,1,9,38,1
weight,1,9,39,1
weight,1,9,40,2
weight,1,9,41,2
weight,1,9,42,2
weight,1,9,43,2
weight,1,9,44,2
weight,1,9,45,2
weight,1,9,46,2
weight,1,9,47,2
weight,1,9,48,1
weight,1,9,49,1
weight,1,9,50,1
weight,1,9,51,1
weight,1,9,52,1
weight,1,9,53,1
weight,1,9,54,1
weight,1,9,55,1
weight,1,9,56,2
weight,1,9,57,2
weight,1,9,58,2
weight,1,9,59,2
weight,1,9,60,2
weight,1,9,61,2
weight,1,9,62,2
weight,1,9,63,2
weight,1,10,0,1
weight,1,10,1,1
weight,1,10,2,1
weight,1,10,3,1
weight,1,10,4,1
weight,1,10,5,1
weight,1,10,6,1
weight,1,10,7,1
weight,1,10,8,2
weight,1,10,9,2
weight,1,10,10,2
weight,1,10,11,2
weight,1,10,12,2
weight,1,10,13,2
weight,1,10,14,2
weight,1,10,15,2
weight,1,10,16,1
weight,1,10,17,1
weight,1,10,18,1
weight,1,10,19,1
weight,1,10,20,1
weight,1,10,21,1
weight,1,10,22,1
weight,1,10,23,1
weight,1,10,24,2
weight,1,10,25,2
weight,1,10,26,2
weight,1,10,27,2
weight,1,10,28,2
weight,1,10,29,2
weight,1,10,30,2
weight,1,10,31,2
weight,1,10,32,1
weight,1,10,33,1
weight,1,10,34,1
weight,1,10,35,1
weight,1,10,36,1
weight,1,10,37,1
weight,1,10,38,1
weight,1,10,39,1
weight,1,10,40,2
weight,1,10,41,2
weight,1,10,42,2
weight,1,10,43,2
weight,1,10,44,2
weight,1,10,45,2
weight,1,10,46,2
weight,1,10,47,2
weight,1,10,48,1
weight,1,10,49,1
weight,1,10,50,1
weight,1,10,51,1
weight,1,10,52,1
weight,1,10,53,1
weight,1,10,54,1
weight,1,10,55,1
weight,1,10,56,2
weight,1,10,57,2
weight,1,10,58,2
weight,1,10,59,2
weight,1,10,60,2
weight,1,10,61,2
weight,1,10,62,2
weight,1,10,63,2
weight,1,11,0,1
weight,1,11,1,1
weight,1,11,2,1
weight,1,11,3,1
weight,1,11,4,1
weight,1,11,5,1
weight,1,11,6,1
weight,1,11,7,1
weight,1,11,8,2
weight,1,11,9,2
weight,1,11,10,2
weight,1,11,11,2
weight,1,11,12,2
weight,1,11,13,2
weight,1,11,14,2
weight,1,11,15,2
weight,1,11,16,1
weight,1,11,17,1
weight,1,11,18,1
weight,1,11,19,1
weight,1,11,20,1
weight,1,11,21,1
weight,1,11,22,1
weight,1,11,23,1
weight,1,11,24,2
weight,1,11,25,2
weight,1,11,26,2
weight,1,11,27,2
weight,1,11,28,2
weight,1,11,29,2
weight,1,11,30,2
weight,1,11,31,2
weight,1,11,32,1
weight,1,11,33,1
weight,1,11,34,1
weight,1,11,35,1
weight,1,11,36,1
weight,1,11,37,1
weight,1,11,38,1
weight,1,11,39,1
weight,1,11,40,2
weight,1,11,41,2
weight,1,11,42,2
weight,1,11,43,2
weight,1,11,44,2
weight,1,11,45,2
weight,1,11,46,2
weight,1,11,47,2
weight,1,11,48,1
weight,1,11,49,1
weight,1,11,50,1
weight,1,11,51,1
weight,1,11,52,1
weight,1,11,53,1
weight,1,11,54,1
weight,1,11,55,1
weight,1,11,56,2
weight,1,11,57,2
weight,1,11,58,2
weight,1,11,59,2
weight,1,11,60,2
weight,1,11,61,2
weight,1,11,62,2
weight,1,11,63,2
weight,1,12,0,1
weight,1,12,1,1
weight,1,12,2,1
weight,1,12,3,1
weight,1,12,4,1
weight,1,12,5,1
weight,1,12,6,1
weight,1,12,7,1
weight,1,12,8,2
weight,1,12,9,2
weight,1,12,10,2
weight,1,12,11,2
weight,1,12,12,2
weight,1,12,13,2
weight,1,12,14,2
weight,1,12,15,2
weight,1,12,16,1
weight,1,12,17,1
weight,1,12,18,1
weight,1,12,19,1
weight,1,12,20,1
weight,1,12,21,1
weight,1,12,22,1
weight,1,12,23,1
weight,1,12,24,2
weight,1,12,25,2
weight,1,12,26,2
weight,1,12,27,2
weight,1,12,28,2
weight,1,12,29,2
weight,1,12,30,2
weight,1,12,31,2
weight,1,12,32,1
weight,1,12,33,1
weight,1,12,34,1
weight,1,12,35,1
weight,1,12,36,1
weight,1,12,37,1
weight,1,12,38,1
weight,1,12,39,1
weight,1,12,40,2
weight,1,12,41,2
weight,1,12,42,2
weight,1,12,43,2
weight,1,12,44,2
weight,1,12,45,2
weight,1,12,46,2
weight,1,12,47,2
weight,1,12,48,1
weight,1,12,49,1
weight,1,12,50,1
weight,1,12,51,1
weight,1,12,52,1
weight,1,12,53,1
weight,1,12,54,1
weight,1,12,55,1
weight,1,12,56,2
weight,1,12,57,2
weight,1,12,58,2
weight,1,12,59,2
weight,1,12,60,2
weight,1,12,61,2
weight,1,12,62,2
weight,1,12,63,2
weight,1,13,0,1
weight,1,13,1,1
weight,1,13,2,1
weight,1,13,3,1
weight,1,13,4,1
weight,1,13,5,1
weight,1,13,6,1
weight,1,13,7,1
weight,1,13,8,2
weight,1,13,9,2
weight,1,13,10,2
weight,1,13,11,2
weight,1,13,12,2
weight,1,13,13,2
weight,1,13,14,2
weight,1,13,15,2
weight,1,13,16,1
weight,1,13,17,1
weight,1,13,18,1
weight,1,13,19,1
weight,1,13,20,1
weight,1,13,21,1
weight,1,13,22,1
weight,1,13,23,1
weight,1,13,24,2
weight,1,13,25,2
weight,1,13,26,2
weight,1,13,27,2
weight,1,13,28,2
weight,1,13,29,2
weight,1,13,30,2
weight,1,13,31,2
weight,1,13,32,1
weight,1,13,33,1
weight,1,13,34,1
weight,1,13,35,1
weight,1,13,36,1
weight,1,13,37,1
weight,1,13,38,1
weight,1,13,39,1
weight,1,13,40,2
weight,1,13,41,2
weight,1,13,42,2
weight,1,13,43,2
weight,1,13,44,2
weight,1,13,45,2
weight,1,13,46,2
weight,1,13,47,2
weight,1,13,48,1
weight,1,13,49,1
weight,1,13,50,1
weight,1,13,51,1
weight,1,13,52,1
weight,1,13,53,1
weight,1,13,54,1
weight,1,13,55,1
weight,1,13,56,2
weight,1,13,57,2
weight,1,13,58,2
weight,1,13,59,2
weight,1,13,60,2
weight,1,13,61,2
weight,1,13,62,2
weight,1,13,63,2
weight,1,14,0,1
weight,1,14,1,1
weight,1,14,2,1
weight,1,14,3,1
weight,1,14,4,1
weight,1,14,5,1
weight,1,14,6,1
weight,1,14,7,1
weight,1,14,8,2
weight,1,14,9,2
weight,1,14,10,2
weight,1,14,11,2
weight,1,14,12,2
weight,1,14,13,2
weight,1,14,14,2
weight,1,14,15,2
weight,1,14,16,1
weight,1,14,17,1
weight,1,14,18,1
weight,1,14,19,1
weight,1,14,20,1
weight,1,14,21,1
weight,1,14,22,1
weight,1,14,23,1
weight,1,14,24,2
weight,1,14,25,2
weight,1,14,26,2
weight,1,14,27,2
weight,1,14,28,2
weight,1,14,29,2
weight,1,14,30,2
weight,1,14,31,2
weight,1,14,32,1
weight,1,14,33,1
weight,1,14,34,1
weight,1,14,35,1
weight,1,14,36,1
weight,1,14,37,1
weight,1,14,38,1
weight,1,14,39,1
weight,1,14,40,2
weight,1,14,41,2
weight,1,14,42,2
weight,1,14,43,2
weight,1,14,44,2
weight,1,14,45,2
weight,1,14,46,2
weight,1,14,47,2
weight,1,14,48,1
weight,1,14,49,1
weight,1,14,50,1
weight,1,14,51,1
weight,1,14,52,1
weight,1,14,53,1
weight,1,14,54,1
weight,1,14,55,1
weight,1,14,56,2
weight,1,14,57,2
weight,1,14,58,2
weight,1,14,59,2
weight,1,14,60,2
weight,1,14,61,2
weight,1,14,62,2
weight,1,14,63,2
weight,1,15,0,1
weight,1,15,1,1
weight,1,15,2,1
weight,1,15,3,1
weight,1,15,4,1
weight,1,15,5,1
weight,1,15,6,1
weight,1,15,7,1
weight,1,15,8,2
weight,1,15,9,2
weight,1,15,10,2
weight,1,15,11,2
weight,1,15,12,2
weight,1,15,13,2
weight,1,15,14,2
weight,1,15,15,2
weight,1,15,16,1
weight,1,15,17,1
weight,1,15,18,1
weight,1,15,19,1
weight,1,15,20,1
weight,1,15,21,1
weight,1,15,22,1
weight,1,15,23,1
weight,1,15,24,2
weight,1,15,25,2
weight,1,15,26,2
weight,1,15,27,2
weight,1,15,28,2
weight,1,15,29,2
weight,1,15,30,2
weight,1,15,31,2
weight,1,15,32,1
weight,1,15,33,1
weight,1,15,34,1
weight,1,15,35,1
weight,1,15,36,1
weight,1,15,37,1
weight,1,15,38,1
weight,1,15,39,1
weight,1,15,40,2
weight,1,15,41,2
weight,1,15,42,2
weight,1,15,43,2
weight,1,15,44,2
weight,1,15,45,2
weight,1,15,46,2
weight,1,15,47,2
weight,1,15,48,1
weight,1,15,49,1
weight,1,15,50,1
weight,1,15,51,1
weight,1,15,52,1
weight,1,15,53,1
weight,1,15,54,1
weight,1,15,55,1
weight,1,15,56,2
weight,1,15,57,2
weight,1,15,58,2
weight,1,15,59,2
weight,1,15,60,2
weight,1,15,61,2
weight,1,15,62,2
weight,1,15,63,2
scale,1,-1,0,0.25
scale,1,-1,1,0.125
scale,1,-1,2,0.25
scale,1,-1,3,0.125
scale,1,-1,4,0.25
scale,1,-1,5,0.125
scale,1,-1,6,0.25
scale,1,-1,7,0.125
scale,1,-1,8,0.25
scale,1,-1,9,0.125
scale,1,-1,10,0.25
scale,1,-1,11,0.125
scale,1,-1,12,0.25
scale,1,-1,13,0.125
scale,1,-1,14,0.25
scale,1,-1,15,0.125
scale,1,-1,16,1
scale,1,-1,17,0.5
scale,1,-1,18,1
scale,1,-1,19,0.5
scale,1,-1,20,1
scale,1,-1,21,0.5
scale,1,-1,22,1
scale,1,-1,23,0.5
scale,1,-1,24,1
scale,1,-1,25,0.5
scale,1,-1,26,1
scale,1,-1,27,0.5
scale,1,-1,28,1
scale,1,-1,29,0.5
scale,1,-1,30,1
scale,1,-1,31,0.5
# Large Tile 2 (row=0, col=2)
weight,2,0,0,4
weight,2,0,1,4
weight,2,0,2,4
weight,2,0,3,4
weight,2,0,4,4
weight,2,0,5,4
weight,2,0,6,4
weight,2,0,7,4
weight,2,0,8,8
weight,2,0,9,8
weight,2,0,10,8
weight,2,0,11,8
weight,2,0,12,8
weight,2,0,13,8
weight,2,0,14,8
weight,2,0,15,8
weight,2,0,16,4
weight,2,0,17,4
weight,2,0,18,4
weight,2,0,19,4
weight,2,0,20,4
weight,2,0,21,4
weight,2,0,22,4
weight,2,0,23,4
weight,2,0,24,8
weight,2,0,25,8
weight,2,0,26,8
weight,2,0,27,8
weight,2,0,28,8
weight,2,0,29,8
weight,2,0,30,8
weight,2,0,31,8
weight,2,0,32,4
weight,2,0,33,4
weight,2,0,34,4
weight,2,0,35,4
weight,2,0,36,4
weight,2,0,37,4
weight,2,0,38,4
weight,2,0,39,4
weight,2,0,40,8
weight,2,0,41,8
weight,2,0,42,8
weight,2,0,43,8
weight,2,0,44,8
weight,2,0,45,8
weight,2,0,46,8
weight,2,0,47,8
weight,2,0,48,4
weight,2,0,49,4
weight,2,0,50,4
weight,2,0,51,4
weight,2,0,52,4
weight,2,0,53,4
weight,2,0,54,4
weight,2,0,55,4
weight,2,0,56,8
weight,2,0,57,8
weight,2,0,58,8
weight,2,0,59,8
weight,2,0,60,8
weight,2,0,61,8
weight,2,0,62,8
weight,2,0,63,8
weight,2,1,0,4
weight,2,1,1,4
weight,2,1,2,4
weight,2,1,3,4
weight,2,1,4,4
weight,2,1,5,4
weight,2,1,6,4
weight,2,1,7,4
weight,2,1,8,8
weight,2,1,9,8
weight,2,1,10,8
weight,2,1,11,8
weight,2,1,12,8
weight,2,1,13,8
weight,2,1,14,8
weight,2,1,15,8
weight,2,1,16,4
weight,2,1,17,4
weight,2,1,18,4
weight,2,1,19,4
weight,2,1,20,4
weight,2,1,21,4
weight,2,1,22,4
weight,2,1,23,4
weight,2,1,24,8
weight,2,1,25,8
weight,2,1,26,8
weight,2,1,27,8
weight,2,1,28,8
weight,2,1,29,8
weight,2,1,30,8
weight,2,1,31,8
weight,2,1,32,4
weight,2,1,33,4
weight,2,1,34,4
weight,2,1,35,4
weight,2,1,36,4
weight,2,1,37,4
weight,2,1,38,4
weight,2,1,39,4
weight,2,1,40,8
weight,2,1,41,8
weight,2,1,42,8
weight,2,1,43,8
weight,2,1,44,8
weight,2,1,45,8
weight,2,1,46,8
weight,2,1,47,8
weight,2,1,48,4
weight,2,1,49,4
weight,2,1,50,4
weight,2,1,51,4
weight,2,1,52,4
weight,2,1,53,4
weight,2,1,54,4
weight,2,1,55,4
weight,2,1,56,8
weight,2,1,57,8
weight,2,1,58,8
weight,2,1,59,8
weight,2,1,60,8
weight,2,1,61,8
weight,2,1,62,8
weight,2,1,63,8
weight,2,2,0,4
weight,2,2,1,4
weight,2,2,2,4
weight,2,2,3,4
weight,2,2,4,4
weight,2,2,5,4
weight,2,2,6,4
weight,2,2,7,4
weight,2,2,8,8
weight,2,2,9,8
weight,2,2,10,8
weight,2,2,11,8
weight,2,2,12,8
weight,2,2,13,8
weight,2,2,14,8
weight,2,2,15,8
weight,2,2,16,4
weight,2,2,17,4
weight,2,2,18,4
weight,2,2,19,4
weight,2,2,20,4
weight,2,2,21,4
weight,2,2,22,4
weight,2,2,23,4
weight,2,2,24,8
weight,2,2,25,8
weight,2,2,26,8
weight,2,2,27,8
weight,2,2,28,8
weight,2,2,29,8
weight,2,2,30,8
weight,2,2,31,8
weight,2,2,32,4
weight,2,2,33,4
weight,2,2,34,4
weight,2,2,35,4
weight,2,2,36,4
weight,2,2,37,4
weight,2,2,38,4
weight,2,2,39,4
weight,2,2,40,8
weight,2,2,41,8
weight,2,2,42,8
weight,2,2,43,8
weight,2,2,44,8
weight,2,2,45,8
weight,2,2,46,8
weight,2,2,47,8
weight,2,2,48,4
weight,2,2,49,4
weight,2,2,50,4
weight,2,2,51,4
weight,2,2,52,4
weight,2,2,53,4
weight,2,2,54,4
weight,2,2,55,4
weight,2,2,56,8
weight,2,2,57,8
weight,2,2,58,8
weight,2,2,59,8
weight,2,2,60,8
weight,2,2,61,8
weight,2,2,62,8
weight,2,2,63,8
weight,2,3,0,4
weight,2,3,1,4
weight,2,3,2,4
weight,2,3,3,4
weight,2,3,4,4
weight,2,3,5,4
weight,2,3,6,4
weight,2,3,7,4
weight,2,3,8,8
weight,2,3,9,8
weight,2,3,10,8
weight,2,3,11,8
weight,2,3,12,8
weight,2,3,13,8
weight,2,3,14,8
weight,2,3,15,8
weight,2,3,16,4
weight,2,3,17,4
weight,2,3,18,4
weight,2,3,19,4
weight,2,3,20,4
weight,2,3,21,4
weight,2,3,22,4
weight,2,3,23,4
weight,2,3,24,8
weight,2,3,25,8
weight,2,3,26,8
weight,2,3,27,8
weight,2,3,28,8
weight,2,3,29,8
weight,2,3,30,8
weight,2,3,31,8
weight,2,3,32,4
weight,2,3,33,4
weight,2,3,34,4
weight,2,3,35,4
weight,2,3,36,4
weight,2,3,37,4
weight,2,3,38,4
weight,2,3,39,4
weight,2,3,40,8
weight,2,3,41,8
weight,2,3,42,8
weight,2,3,43,8
weight,2,3,44,8
weight,2,3,45,8
weight,2,3,46,8
weight,2,3,47,8
weight,2,3,48,4
weight,2,3,49,4
weight,2,3,50,4
weight,2,3,51,4
weight,2,3,52,4
weight,2,3,53,4
weight,2,3,54,4
weight,2,3,55,4
weight,2,3,56,8
weight,2,3,57,8
weight,2,3,58,8
weight,2,3,59,8
weight,2,3,60,8
weight,2,3,61,8
weight,2,3,62,8
weight,2,3,63,8
weight,2,4,0,4
weight,2,4,1,4
weight,2,4,2,4
weight,2,4,3,4
weight,2,4,4,4
weight,2,4,5,4
weight,2,4,6,4
weight,2,4,7,4
weight,2,4,8,8
weight,2,4,9,8
weight,2,4,10,8
weight,2,4,11,8
weight,2,4,12,8
weight,2,4,13,8
weight,2,4,14,8
weight,2,4,15,8
weight,2,4,16,4
weight,2,4,17,4
weight,2,4,18,4
weight,2,4,19,4
weight,2,4,20,4
weight,2,4,21,4
weight,2,4,22,4
weight,2,4,23,4
weight,2,4,24,8
weight,2,4,25,8
weight,2,4,26,8
weight,2,4,27,8
weight,2,4,28,8
weight,2,4,29,8
weight,2,4,30,8
weight,2,4,31,8
weight,2,4,32,4
weight,2,4,33,4
weight,2,4,34,4
weight,2,4,35,4
weight,2,4,36,4
weight,2,4,37,4
weight,2,4,38,4
weight,2,4,39,4
weight,2,4,40,8
weight,2,4,41,8
weight,2,4,42,8
weight,2,4,43,8
weight,2,4,44,8
weight,2,4,45,8
weight,2,4,46,8
weight,2,4,47,8
weight,2,4,48,4
weight,2,4,49,4
weight,2,4,50,4
weight,2,4,51,4
weight,2,4,52,4
weight,2,4,53,4
weight,2,4,54,4
weight,2,4,55,4
weight,2,4,56,8
weight,2,4,57,8
weight,2,4,58,8
weight,2,4,59,8
weight,2,4,60,8
weight,2,4,61,8
weight,2,4,62,8
weight,2,4,63,8
weight,2,5,0,4
weight,2,5,1,4
weight,2,5,2,4
weight,2,5,3,4
weight,2,5,4,4
weight,2,5,5,4
weight,2,5,6,4
weight,2,5,7,4
weight,2,5,8,8
weight,2,5,9,8
weight,2,5,10,8
weight,2,5,11,8
weight,2,5,12,8
weight,2,5,13,8
weight,2,5,14,8
weight,2,5,15,8
weight,2,5,16,4
weight,2,5,17,4
weight,2,5,18,4
weight,2,5,19,4
weight,2,5,20,4
weight,2,5,21,4
weight,2,5,22,4
weight,2,5,23,4
weight,2,5,24,8
weight,2,5,25,8
weight,2,5,26,8
weight,2,5,27,8
weight,2,5,28,8
weight,2,5,29,8
weight,2,5,30,8
weight,2,5,31,8
weight,2,5,32,4
weight,2,5,33,4
weight,2,5,34,4
weight,2,5,35,4
weight,2,5,36,4
weight,2,5,37,4
weight,2,5,38,4
weight,2,5,39,4
weight,2,5,40,8
weight,2,5,41,8
weight,2,5,42,8
weight,2,5,43,8
weight,2,5,44,8
weight,2,5,45,8
weight,2,5,46,8
weight,2,5,47,8
weight,2,5,48,4
weight,2,5,49,4
weight,2,5,50,4
weight,2,5,51,4
weight,2,5,52,4
weight,2,5,53,4
weight,2,5,54,4
weight,2,5,55,4
weight,2,5,56,8
weight,2,5,57,8
weight,2,5,58,8
weight,2,5,59,8
weight,2,5,60,8
weight,2,5,61,8
weight,2,5,62,8
weight,2,5,63,8
weight,2,6,0,4
weight,2,6,1,4
weight,2,6,2,4
